성별,연령대,직업군,직업군상세,거주지 시군구 코드,근무지 시군구 코드,거주지행정동,근무지행정동,추정가구원수,추정월소득,증빙연소득,추정 연소득,2년전 추정 연소득 금액,2년내 이직후 소득 증감액,총자산평가금액(주택),순자산평가금액(주택),자가거주여부,현 거주지의 아파트여부,현 거주지의 매매가(국토부 실거래가) 또는 공시가격,차량보유(국산/수입),추정 LTV,추정DTI,신용평점,총대출건수,신용대출-총대출약정액,신용대출-총대출잔액,주택담보대출-총대출약정액,주택담보대출-총대출잔액,정책자금대출-총대출약정액,정책자금대출-총대출잔액,총 대출 상환금액 (최근 12개월),최근 12개월 신용카드소비금액,최근 12개월 체크카드소비금액,최근 12개월 일시불이용금액,최근 12개월 할부이용금액,최근 12개월 현금서비스이용금액,대출연체건수,카드연체건수,연체일수,대출연체금액,카드연체금액,Thin Filer 여부,"파산, 개인회생 신청 여부",2년내 현거주지평균실거래가,2년내 현거주지평균전세거래가,2년내 직장명이력건수
2,40,110,5,26350,26710,2635002,2671002,3,3231.0,0.0,35065.0,26817.0,0.0,129481.0,80337.0,0,1,155386.0,0,0.0,56.3,706.0,0,22512.0,19752.0,0.0,0.0,0.0,0.0,3425.0,7222.0,1566.0,4078.0,1297.0,1740.0,0,0,0,0.0,0.0,0,1,143838.0,84499.0,0
1,60,420,3,26320,26440,2632001,2644002,2,2581.0,28899.0,31210.0,27986.0,-3224.0,81549.0,68028.0,0,0,119780.0,0,0.0,0.0,898.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9872.0,3087.0,5805.0,3228.0,291.0,0,0,0,0.0,0.0,0,1,-99999999.0,79155.0,1
2,50,420,3,26440,26350,2644002,2635002,1,2824.0,0.0,34894.0,31188.0,-1593.0,35942.0,15695.0,0,0,31328.0,0,0.0,0.0,881.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12710.0,3605.0,6245.0,1866.0,1086.0,0,0,0,0.0,0.0,0,0,33269.0,18440.0,1
1,30,910,1,26440,26350,2644002,2635002,2,2089.0,0.0,24809.0,24965.0,1651.0,134914.0,63973.0,0,0,143892.0,1,0.0,0.0,606.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.0,1537.0,4382.0,3458.0,608.0,4,1,24,1419.0,1335.0,0,0,134943.0,98153.0,1
1,35,420,1,26260,26410,2626002,2641003,1,1926.0,0.0,20644.0,20024.0,1523.0,46315.0,39365.0,1,1,52519.0,0,38.0,104.5,616.0,0,2275.0,1601.0,22129.0,19974.0,0.0,0.0,2587.0,5022.0,2729.0,2887.0,1267.0,1448.0,0,0,0,0.0,0.0,0,0,45672.0,23919.0,2
1,75,910,3,26410,26230,2641002,2623002,1,1826.0,0.0,20366.0,17948.0,0.0,124016.0,104801.0,0,0,109562.0,0,0.0,0.0,719.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4118.0,3008.0,1681.0,1131.0,578.0,0,0,0,0.0,0.0,0,0,98785.0,61477.0,0
2,35,420,3,26320,26230,2632002,2623001,2,3222.0,37029.0,34383.0,30562.0,-1017.0,103501.0,75009.0,1,1,117523.0,1,0.0,0.0,569.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.0,2788.0,2892.0,1205.0,235.0,1,0,24,1072.0,493.0,0,0,118254.0,63351.0,1
1,20,110,2,26260,26260,2626002,2626002,1,2580.0,24124.0,30195.0,26531.0,0.0,43642.0,27447.0,0,1,56316.0,0,0.0,2.9,1000.0,1,1997.0,865.0,0.0,0.0,0.0,0.0,111.0,8940.0,2458.0,3008.0,1905.0,27.0,0,0,0,0.0,0.0,0,0,61822.0,31377.0,0
2,20,220,1,26410,26320,2641002,2632001,1,1584.0,17391.0,19794.0,17610.0,0.0,115271.0,52807.0,0,1,92826.0,0,0.0,0.0,753.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.0,598.0,1156.0,602.0,905.0,0,0,0,0.0,0.0,0,0,89590.0,60355.0,0
2,45,110,5,26350,26410,2635001,2641003,3,2759.0,0.0,31037.0,26647.0,0.0,110724.0,93705.0,1,0,141393.0,0,13.0,60.9,656.0,1,0.0,0.0,27449.0,18902.0,0.0,0.0,2733.0,12418.0,4165.0,7297.0,1367.0,375.0,0,0,0,0.0,0.0,0,0,137171.0,74266.0,0
2,30,220,3,26350,26440,2635001,2644002,1,1988.0,0.0,21522.0,18747.0,0.0,110965.0,59140.0,0,0,151761.0,0,0.0,28.2,0.0,1,6884.0,6070.0,0.0,0.0,0.0,0.0,709.0,5745.0,831.0,2451.0,1127.0,1709.0,0,0,0,0.0,0.0,1,0,170653.0,110174.0,0
2,25,220,3,26200,26230,2620002,2623002,1,3879.0,0.0,42814.0,48855.0,0.0,107818.0,97279.0,0,1,96362.0,1,0.0,19.5,683.0,2,10514.0,8351.0,0.0,0.0,0.0,0.0,1296.0,13410.0,4354.0,8949.0,4493.0,3106.0,0,0,0,0.0,0.0,0,0,94246.0,61840.0,0
1,30,910,3,26440,26410,2644001,2641001,3,2424.0,0.0,28219.0,24435.0,5186.0,66740.0,55175.0,0,0,61846.0,0,0.0,10.6,496.0,0,3798.0,3004.0,0.0,0.0,0.0,0.0,531.0,6773.0,2932.0,2230.0,2156.0,1173.0,3,1,38,7259.0,2381.0,0,0,55727.0,41461.0,1
1,40,910,3,26260,26440,2626001,2644002,4,3243.0,27888.0,37742.0,28837.0,-7308.0,140782.0,62580.0,0,0,151225.0,0,0.0,2.2,749.0,1,0.0,0.0,0.0,0.0,1066.0,813.0,138.0,3823.0,2450.0,1553.0,1259.0,2112.0,2,3,31,2267.0,330.0,0,0,136828.0,83157.0,2
2,30,220,4,26350,26260,2635002,2626002,3,3508.0,31438.0,38446.0,37472.0,1112.0,65343.0,48976.0,0,1,79936.0,1,0.0,0.0,325.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14459.0,1265.0,8249.0,4198.0,611.0,0,0,0,0.0,0.0,0,0,88332.0,45830.0,1
2,50,220,4,26260,26350,2626002,2635001,1,2179.0,24271.0,26151.0,20839.0,0.0,51805.0,46953.0,0,1,58503.0,1,0.0,0.0,830.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6952.0,2748.0,4383.0,1984.0,42.0,3,0,33,2221.0,532.0,0,0,58150.0,35766.0,0
2,40,220,3,26320,26230,2632002,2623001,1,2849.0,0.0,30416.0,34083.0,635.0,147972.0,130740.0,0,1,189824.0,1,0.0,14.4,595.0,0,0.0,0.0,0.0,0.0,7784.0,4392.0,553.0,7370.0,1960.0,2545.0,2416.0,64.0,0,0,0,0.0,0.0,0,0,205976.0,109872.0,2
2,65,110,1,26260,26260,2626001,2626003,3,3160.0,0.0,37118.0,36194.0,-2201.0,173140.0,127664.0,1,1,203614.0,0,24.0,141.4,430.0,1,6939.0,3951.0,84407.0,48540.0,0.0,0.0,8295.0,13572.0,1480.0,4609.0,3793.0,1683.0,0,0,0,0.0,0.0,0,0,208041.0,130977.0,1
1,50,420,5,26440,26350,2644001,2635001,3,2875.0,0.0,32635.0,-1.0,3338.0,142019.0,70239.0,0,1,162318.0,0,0.0,22.4,648.0,1,9399.0,7313.0,0.0,0.0,0.0,0.0,1350.0,7232.0,4530.0,3516.0,558.0,443.0,0,0,0,0.0,0.0,0,0,148193.0,91856.0,1
1,25,220,2,26260,26260,2626003,2626002,2,3035.0,27379.0,32639.0,26388.0,0.0,87176.0,67486.0,0,0,90377.0,2,0.0,0.0,652.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10661.0,2717.0,4671.0,2375.0,1866.0,1,0,45,2722.0,498.0,0,0,83567.0,51278.0,0
1,35,220,1,26230,26350,2623002,2635002,4,1936.0,0.0,22784.0,17855.0,2357.0,30832.0,23629.0,0,1,30955.0,0,0.0,0.0,642.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8065.0,2530.0,4193.0,496.0,1280.0,0,0,0,0.0,0.0,0,1,27583.0,19254.0,1
1,18,110,1,26260,26320,2626001,2632001,4,3160.0,28370.0,0.0,34760.0,0.0,240149.0,173821.0,0,0,284594.0,2,0.0,0.0,829.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,250523.0,148620.0,0
2,75,220,4,26440,26350,2644002,2635001,3,2484.0,0.0,28268.0,23446.0,-3911.0,30545.0,16682.0,1,0,31376.0,1,0.0,26.0,700.0,1,6167.0,5513.0,0.0,0.0,3440.0,1848.0,1306.0,10429.0,1110.0,4333.0,2644.0,1745.0,0,0,0,0.0,0.0,0,0,32423.0,22374.0,1
2,25,910,2,26410,26440,2641002,2644002,3,3027.0,32398.0,36615.0,28659.0,0.0,140314.0,125604.0,0,1,133669.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964.0,896.0,1205.0,1295.0,1651.0,0,0,0,0.0,0.0,1,0,145317.0,101067.0,0
2,35,220,1,26230,26410,2623003,2641002,4,3398.0,0.0,39140.0,38183.0,-3770.0,350159.0,236854.0,0,1,442369.0,0,0.0,10.3,618.0,0,3069.0,1845.0,0.0,0.0,4717.0,2196.0,373.0,12476.0,2536.0,7091.0,678.0,1082.0,0,0,0,0.0,0.0,0,0,466945.0,276042.0,1
2,50,420,5,26230,26260,2623002,2626001,1,3235.0,34987.0,35816.0,34128.0,0.0,107978.0,60836.0,0,1,120661.0,2,0.0,0.0,706.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11307.0,950.0,5937.0,3131.0,2744.0,0,0,0,0.0,0.0,0,0,135267.0,78295.0,0
1,25,220,2,26440,26410,2644002,2641001,3,3027.0,27476.0,37557.0,32944.0,-7989.0,117564.0,63528.0,0,0,122622.0,1,0.0,4.5,480.0,0,2821.0,1683.0,0.0,0.0,0.0,0.0,255.0,5377.0,5585.0,2722.0,1006.0,561.0,0,0,0,0.0,0.0,0,0,137576.0,69469.0,1
2,50,420,5,26230,26230,2623003,2623002,4,3217.0,0.0,39852.0,44103.0,0.0,123945.0,68735.0,0,1,162848.0,1,0.0,3.4,684.0,1,1239.0,778.0,0.0,0.0,1202.0,579.0,232.0,14450.0,2006.0,8868.0,4289.0,637.0,3,1,34,4125.0,1477.0,0,0,-99999999.0,128242.0,0
1,18,420,5,26260,26410,2626003,2641003,1,3247.0,27099.0,34714.0,33171.0,-2139.0,111179.0,72667.0,0,0,116972.0,2,0.0,0.0,551.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026.0,1262.0,5137.0,1927.0,1751.0,0,0,0,0.0,0.0,0,0,126427.0,86456.0,2
1,30,420,1,26320,26260,2632001,2626003,1,3772.0,0.0,46743.0,34588.0,0.0,404484.0,213150.0,0,0,441555.0,1,0.0,0.0,822.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14879.0,5925.0,5323.0,3366.0,3690.0,0,0,0,0.0,0.0,0,0,438644.0,235874.0,0
1,30,910,4,26260,26260,2626003,2626001,2,2778.0,27777.0,33478.0,35056.0,874.0,59522.0,40747.0,0,0,69347.0,1,0.0,20.0,660.0,2,8399.0,6692.0,0.0,0.0,0.0,0.0,1099.0,6494.0,4148.0,4110.0,1155.0,222.0,0,0,0,0.0,0.0,0,0,66181.0,35686.0,2
2,30,420,4,26410,26350,2641003,2635002,2,2907.0,0.0,31144.0,26893.0,0.0,55203.0,27911.0,0,1,37929.0,1,0.0,14.6,0.0,0,5774.0,4559.0,0.0,0.0,0.0,0.0,708.0,5045.0,4658.0,2605.0,779.0,2466.0,0,0,0,0.0,0.0,1,0,33136.0,22928.0,0
2,35,220,1,26170,26440,2617002,2644002,4,3406.0,39433.0,39301.0,35452.0,0.0,81105.0,44529.0,0,0,148079.0,1,0.0,0.0,684.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9377.0,2032.0,6080.0,1883.0,1234.0,0,0,0,0.0,0.0,0,0,167445.0,89084.0,0
2,55,910,2,26440,26260,2644001,2626001,2,2481.0,0.0,26224.0,26082.0,0.0,280548.0,-99999999.0,1,0,245413.0,1,10.0,92.8,885.0,0,0.0,0.0,28979.0,24339.0,0.0,0.0,2279.0,4517.0,689.0,2381.0,1137.0,1341.0,1,0,36,5320.0,1667.0,0,0,229617.0,160537.0,0
2,25,220,3,26440,26320,2644001,2632001,3,1932.0,0.0,22561.0,21219.0,0.0,69834.0,41661.0,0,0,66294.0,1,0.0,25.7,447.0,3,8621.0,5801.0,0.0,0.0,0.0,0.0,562.0,10048.0,2572.0,6609.0,1644.0,1235.0,2,2,39,3824.0,163.0,0,0,59412.0,32991.0,0
1,35,420,1,26440,26410,2644001,2641003,4,3121.0,0.0,38595.0,29852.0,0.0,127795.0,79652.0,0,1,147760.0,1,0.0,10.1,635.0,1,5424.0,3900.0,0.0,0.0,0.0,0.0,433.0,13678.0,4826.0,8658.0,2686.0,1720.0,1,2,52,3169.0,1279.0,0,0,129358.0,80286.0,0
1,50,420,4,26320,26440,2632001,2644002,4,2666.0,26258.0,29956.0,26914.0,4157.0,187701.0,116758.0,0,0,210887.0,1,0.0,0.0,525.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.0,1962.0,1458.0,775.0,2200.0,1,0,27,1852.0,559.0,0,0,194730.0,106577.0,2
2,40,110,2,26440,26410,2644002,2641003,3,2015.0,0.0,23207.0,20420.0,0.0,157533.0,125820.0,1,0,128466.0,0,37.0,219.4,384.0,2,4478.0,3249.0,60152.0,47673.0,0.0,0.0,8510.0,5444.0,3288.0,3034.0,277.0,600.0,0,0,0,0.0,0.0,0,0,142117.0,80120.0,0
1,20,110,5,26410,26410,2641003,2641001,4,3125.0,33347.0,34235.0,26954.0,0.0,181833.0,121073.0,0,0,129200.0,1,0.0,17.4,517.0,2,8803.0,5962.0,0.0,0.0,0.0,0.0,930.0,14362.0,4120.0,7572.0,1640.0,2014.0,0,0,0,0.0,0.0,0,0,146607.0,94510.0,0
2,60,910,5,26410,26410,2641002,2641001,3,3730.0,0.0,43200.0,43787.0,0.0,231143.0,180558.0,0,0,225810.0,1,0.0,3.9,802.0,1,2290.0,1687.0,0.0,0.0,0.0,0.0,160.0,13327.0,3166.0,6851.0,1404.0,1878.0,0,0,0,0.0,0.0,0,0,208885.0,148956.0,0
1,20,110,4,26410,26320,2641002,2632001,1,1741.0,0.0,21075.0,24142.0,0.0,118769.0,49672.0,1,1,115516.0,1,0.0,0.0,646.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5684.0,2394.0,1955.0,1773.0,1293.0,1,1,31,4301.0,1979.0,0,1,127267.0,82458.0,0
1,35,110,1,26350,26320,2635002,2632001,3,3465.0,0.0,37874.0,29241.0,-3682.0,75040.0,48035.0,1,1,83436.0,0,39.0,85.7,621.0,1,0.0,0.0,42178.0,32467.0,0.0,0.0,5442.0,10906.0,762.0,3375.0,3488.0,2621.0,3,1,37,1276.0,426.0,0,1,85641.0,47336.0,1
1,35,910,1,26710,26350,2671002,2635001,2,1151.0,0.0,13360.0,12718.0,-1056.0,107832.0,48458.0,0,0,125116.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,857.0,1205.0,287.0,418.0,0,0,0,0.0,0.0,1,0,117214.0,74819.0,1
1,45,220,1,26440,26320,2644001,2632001,2,2540.0,29712.0,28472.0,24460.0,0.0,80545.0,52689.0,0,0,87000.0,0,0.0,0.0,665.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6718.0,1199.0,3353.0,1743.0,24.0,4,0,48,434.0,646.0,0,0,81620.0,44386.0,0
2,25,110,3,26230,26140,2623002,2614003,3,3996.0,37022.0,47935.0,52351.0,-1911.0,448171.0,330911.0,0,1,444569.0,1,0.0,0.0,730.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,2861.0,4220.0,1417.0,3020.0,0,0,0,0.0,0.0,0,0,431109.0,271190.0,2
2,25,110,4,26230,26440,2623001,2644002,2,2587.0,19213.0,0.0,28457.0,1.0,-99999999.0,60109.0,0,1,1.0,1,0.0,795800.0,692.0,0,11178.0,7958.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,3,0,31,15201.0,502.0,0,0,1.0,1.0,1
2,40,910,1,26290,26230,2629001,2623003,1,2858.0,0.0,34003.0,39289.0,-517.0,131911.0,92683.0,0,1,233256.0,1,0.0,0.0,721.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6214.0,3841.0,2226.0,1076.0,764.0,4,1,36,1115.0,308.0,0,0,243739.0,169545.0,1
2,25,420,4,26350,26440,2635002,2644002,4,3296.0,36960.0,37098.0,35686.0,0.0,40114.0,24418.0,0,1,-99999999.0,1,0.0,1.0,592.0,0,965.0,376.0,0.0,0.0,0.0,0.0,74.0,9225.0,4740.0,5784.0,1758.0,1706.0,0,0,0,0.0,0.0,0,0,1.0,1.0,0
1,30,420,1,26410,26290,2641003,2629001,3,1684.0,0.0,19700.0,21119.0,548.0,106904.0,58311.0,0,0,89425.0,0,0.0,0.0,786.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360.0,856.0,4916.0,2148.0,296.0,4,2,36,661.0,641.0,0,0,99901.0,65543.0,1
1,40,110,2,26260,26230,2626001,2623002,3,2847.0,0.0,33601.0,-1.0,-3369.0,83095.0,76995.0,1,1,83947.0,1,0.0,6.6,492.0,1,6724.0,2217.0,0.0,0.0,0.0,0.0,226.0,8133.0,2495.0,5249.0,1114.0,2299.0,0,0,0,0.0,0.0,0,0,90426.0,54136.0,1
1,35,110,3,26500,26320,2650001,2632001,4,2842.0,0.0,33711.0,34241.0,85.0,148066.0,75374.0,1,0,143214.0,1,12.0,49.5,0.0,0,0.0,0.0,27624.0,16697.0,0.0,0.0,2398.0,7348.0,3298.0,4800.0,414.0,762.0,0,0,0,0.0,0.0,1,0,136497.0,96852.0,1
2,25,420,5,26350,26410,2635001,2641003,3,4011.0,0.0,46730.0,68120.0,0.0,150400.0,63669.0,0,1,155291.0,1,0.0,0.0,793.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11586.0,1812.0,7333.0,2326.0,1233.0,1,2,40,1918.0,2205.0,0,0,155053.0,91611.0,0
1,25,910,4,26350,26710,2635002,2671003,3,1997.0,19340.0,24431.0,28540.0,0.0,231006.0,108396.0,1,0,240391.0,0,0.0,0.0,630.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4573.0,1634.0,2587.0,363.0,1413.0,0,0,0,0.0,0.0,0,0,234251.0,137738.0,0
1,65,420,3,26500,26260,2650002,2626001,4,2552.0,22985.0,28066.0,24461.0,0.0,220255.0,208940.0,1,1,174277.0,0,0.0,0.0,594.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.0,1275.0,4761.0,3372.0,260.0,0,0,0,0.0,0.0,0,0,197904.0,105128.0,0
2,30,420,1,26230,26410,2623002,2641002,2,2197.0,0.0,23314.0,21544.0,0.0,94866.0,85224.0,1,0,129760.0,1,60.0,331.3,947.0,2,0.0,0.0,112749.0,77228.0,0.0,0.0,7954.0,7869.0,2170.0,4360.0,1201.0,1231.0,0,0,0,0.0,0.0,0,0,129401.0,92790.0,0
2,20,220,2,26230,26410,2623002,2641002,4,2128.0,16403.0,26440.0,30430.0,1753.0,56015.0,32273.0,1,1,55879.0,0,63.0,132.1,0.0,0,0.0,0.0,45667.0,34935.0,0.0,0.0,5091.0,4982.0,3629.0,1988.0,280.0,58.0,0,0,0,0.0,0.0,1,0,63375.0,33884.0,1
2,25,910,4,26350,26440,2635001,2644001,3,3533.0,28033.0,37526.0,33741.0,0.0,60098.0,24166.0,1,1,67609.0,1,0.0,1.0,668.0,4,401.0,359.0,0.0,0.0,0.0,0.0,64.0,9272.0,3008.0,6201.0,1800.0,2069.0,0,0,0,0.0,0.0,0,0,73304.0,54011.0,0
1,30,420,1,26440,26410,2644002,2641001,1,2817.0,23065.0,34666.0,38592.0,0.0,118379.0,97303.0,0,0,114232.0,2,0.0,0.0,524.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9920.0,3717.0,5486.0,1453.0,1101.0,0,0,0,0.0,0.0,0,0,123687.0,84472.0,0
2,75,910,4,26230,26230,2623001,2623003,1,2439.0,0.0,28596.0,25122.0,5525.0,108518.0,61345.0,0,1,116983.0,1,0.0,41.2,385.0,0,11098.0,9777.0,0.0,0.0,2295.0,1992.0,1021.0,11541.0,3250.0,6226.0,2953.0,1748.0,0,0,0,0.0,0.0,0,0,124322.0,-99999999.0,1
2,25,910,4,26260,26320,2626001,2632001,4,2463.0,0.0,30387.0,30007.0,0.0,115238.0,47499.0,0,1,142085.0,0,0.0,0.0,742.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6606.0,4521.0,3516.0,1729.0,125.0,0,0,0,0.0,0.0,0,0,149606.0,92934.0,0
1,18,110,4,26440,26350,2644002,2635002,4,2434.0,22630.0,28307.0,28848.0,0.0,71606.0,46625.0,0,0,67029.0,0,0.0,36.4,815.0,2,13174.0,10303.0,0.0,0.0,0.0,0.0,915.0,8560.0,2877.0,4909.0,2221.0,2060.0,0,0,0,0.0,0.0,0,0,64950.0,36557.0,0
2,30,220,2,26410,26260,2641002,2626001,4,2492.0,25100.0,30258.0,29772.0,-2603.0,233828.0,148080.0,1,0,202979.0,1,25.0,169.8,701.0,0,0.0,0.0,60604.0,51371.0,0.0,0.0,5271.0,12981.0,1333.0,7454.0,2175.0,841.0,2,1,30,1142.0,665.0,0,0,178728.0,111288.0,2
2,20,910,2,26350,26440,2635001,2644002,1,1978.0,0.0,23622.0,16707.0,-216.0,-99999999.0,24437.0,1,1,1.0,1,150.0,237.4,428.0,3,0.0,0.0,83587.0,56087.0,0.0,0.0,7638.0,4520.0,504.0,1436.0,1389.0,735.0,0,0,0,0.0,0.0,0,0,-99999999.0,1.0,1
1,25,910,1,26230,26440,2623002,2644001,4,2632.0,28507.0,30400.0,33181.0,2178.0,69267.0,52598.0,0,0,91056.0,0,0.0,7.5,0.0,3,4882.0,2294.0,0.0,0.0,0.0,0.0,426.0,10789.0,1157.0,5067.0,693.0,418.0,0,0,0,0.0,0.0,1,0,98789.0,61028.0,1
1,75,910,2,26230,26440,2623001,2644001,4,2567.0,0.0,0.0,28237.0,0.0,51727.0,41346.0,0,1,67026.0,0,0.0,0.0,587.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,38,1991.0,189.0,0,0,59449.0,33806.0,0
1,40,910,3,26230,26320,2623003,2632002,4,2307.0,0.0,24237.0,-1.0,0.0,87083.0,61616.0,0,1,90726.0,1,0.0,0.0,671.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693.0,2133.0,2228.0,1234.0,106.0,0,0,0,0.0,0.0,0,0,89995.0,57585.0,0
2,20,420,1,26320,26230,2632002,2623002,2,2901.0,0.0,31916.0,36037.0,-918.0,208551.0,85025.0,0,1,301710.0,0,0.0,0.0,903.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14192.0,2461.0,5345.0,2490.0,274.0,0,0,0,0.0,0.0,0,0,279444.0,-99999999.0,1
1,30,420,3,26170,26260,2617001,2626002,3,2956.0,0.0,36665.0,46361.0,0.0,83062.0,34249.0,0,1,144757.0,0,0.0,5.0,753.0,0,2823.0,1851.0,0.0,0.0,0.0,0.0,267.0,13706.0,3663.0,6457.0,4724.0,1626.0,0,0,0,0.0,0.0,0,0,142696.0,97818.0,0
2,25,220,2,26200,26320,2620001,2632001,2,2438.0,0.0,0.0,26818.0,0.0,104913.0,92844.0,0,1,95143.0,2,0.0,0.0,725.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,86672.0,57734.0,0
2,20,910,3,26230,26320,2623001,2632001,1,2706.0,26846.0,32482.0,28395.0,1735.0,147053.0,73901.0,1,0,199469.0,0,0.0,9.8,644.0,2,2241.0,1007.0,0.0,0.0,2654.0,2164.0,571.0,9613.0,4114.0,6646.0,1661.0,265.0,0,0,0,0.0,0.0,0,0,210081.0,-99999999.0,1
1,35,910,2,26230,26350,2623002,2635002,3,4203.0,0.0,48406.0,49460.0,2135.0,80726.0,49964.0,0,1,101790.0,0,0.0,0.0,704.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10954.0,1654.0,7456.0,2791.0,500.0,3,0,33,2522.0,427.0,0,0,106234.0,58889.0,1
2,30,420,5,26350,26200,2635001,2620001,1,4178.0,0.0,46447.0,46665.0,-5496.0,124191.0,56748.0,0,1,141511.0,0,0.0,0.0,556.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.0,5056.0,2944.0,2973.0,337.0,1,0,41,3681.0,860.0,0,0,138516.0,96058.0,1
2,40,110,2,26350,26230,2635001,2623001,1,2115.0,0.0,26400.0,22630.0,0.0,114743.0,60368.0,0,1,123144.0,0,0.0,2.9,722.0,0,2060.0,771.0,0.0,0.0,0.0,0.0,132.0,10920.0,2906.0,4434.0,3328.0,1033.0,0,0,0,0.0,0.0,0,0,113967.0,65367.0,0
2,50,420,5,26350,26410,2635001,2641003,1,2206.0,0.0,23370.0,25708.0,0.0,50087.0,33405.0,1,1,65839.0,0,36.0,107.8,625.0,1,2318.0,1338.0,26869.0,23854.0,0.0,0.0,4661.0,7122.0,2193.0,2345.0,773.0,414.0,2,1,40,2083.0,624.0,0,0,61472.0,39419.0,0
1,25,910,1,26320,26440,2632002,2644002,2,2111.0,19541.0,24623.0,24219.0,0.0,74713.0,39564.0,0,0,114048.0,0,0.0,6.9,543.0,0,5676.0,1708.0,0.0,0.0,0.0,0.0,235.0,5646.0,1052.0,2133.0,1664.0,288.0,4,1,35,3774.0,264.0,0,0,103694.0,66288.0,0
1,55,110,1,26350,26320,2635002,2632002,1,3487.0,0.0,39832.0,49609.0,0.0,122119.0,93115.0,0,1,120989.0,0,0.0,13.9,756.0,1,7852.0,5534.0,0.0,0.0,0.0,0.0,684.0,15852.0,3970.0,7604.0,1873.0,1341.0,0,0,0,0.0,0.0,0,0,137921.0,89892.0,0
2,30,910,1,26230,26530,2623001,2653003,4,2541.0,24392.0,27069.0,25108.0,1476.0,213057.0,128264.0,0,1,252224.0,1,0.0,18.9,360.0,0,8314.0,5106.0,0.0,0.0,0.0,0.0,632.0,6897.0,3796.0,3726.0,551.0,1283.0,0,0,0,0.0,0.0,0,0,231794.0,118096.0,1
1,25,220,3,26230,26410,2623003,2641003,4,2956.0,22815.0,32304.0,30349.0,0.0,212938.0,177517.0,0,1,-99999999.0,0,0.0,0.0,579.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320.0,4027.0,3324.0,910.0,460.0,0,0,0,0.0,0.0,0,0,1.0,1.0,0
1,50,420,5,26230,26350,2623001,2635002,4,4098.0,0.0,48719.0,42389.0,0.0,347074.0,253736.0,1,1,366521.0,1,8.0,57.4,730.0,4,0.0,0.0,33203.0,27984.0,0.0,0.0,5429.0,7473.0,1797.0,2502.0,1701.0,3030.0,2,0,31,1401.0,593.0,0,0,366727.0,254256.0,0
2,20,110,1,26440,26320,2644002,2632002,2,2793.0,0.0,29932.0,34877.0,0.0,132095.0,-99999999.0,0,0,125825.0,2,0.0,0.0,809.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12850.0,1887.0,5300.0,1847.0,1427.0,0,0,0,0.0,0.0,0,0,132278.0,90923.0,0
